measurement_concept_id,concept_name,measurement_source_value,class
1635846,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N0a Category,Staging/Grading
1635102,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N0b Category,Staging/Grading
1635697,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1 Category,Staging/Grading
1635392,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1a Category,Staging/Grading
1634374,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1a(sn) Category,Staging/Grading
1634002,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1b Category,Staging/Grading
1635784,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1b1 Category,Staging/Grading
1635169,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1b2 Category,Staging/Grading
1633667,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1b3 Category,Staging/Grading
1635111,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1b4 Category,Staging/Grading
1635080,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1c Category,Staging/Grading
1634696,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N1mi Category,Staging/Grading
1635470,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N2 Category,Staging/Grading
1634143,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N2a Category,Staging/Grading
1633433,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N2b Category,Staging/Grading
1634678,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N2c Category,Staging/Grading
1633899,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N2mi Category,Staging/Grading
1635605,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N3 Category,Staging/Grading
1633434,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N3a Category,Staging/Grading
1635283,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N3b Category,Staging/Grading
1633334,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N3c Category,Staging/Grading
1634579,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical N4 Category,Staging/Grading
1635104,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical NX Category,Staging/Grading
1635842,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 0,Staging/Grading
1633852,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 0a,Staging/Grading
1634172,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 0is,Staging/Grading
1633905,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1,Staging/Grading
1634205,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1A,Staging/Grading
1634814,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1A1,Staging/Grading
1634095,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1A2,Staging/Grading
1635579,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1A3,Staging/Grading
1633897,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1B,Staging/Grading
1633403,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1B1,Staging/Grading
1634433,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1B2,Staging/Grading
1633856,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1C,Staging/Grading
1634593,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1E,Staging/Grading
1634349,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 1s,Staging/Grading
1634718,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2,Staging/Grading
1634801,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2A,Staging/Grading
1635347,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2A1,Staging/Grading
1634479,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2A2,Staging/Grading
1634008,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2B,Staging/Grading
1633835,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2C,Staging/Grading
1634987,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 2E,Staging/Grading
1635848,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3,Staging/Grading
1634996,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3A,Staging/Grading
1634871,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3A1,Staging/Grading
1633894,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3A2,Staging/Grading
1635728,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3B,Staging/Grading
1635214,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3C,Staging/Grading
1635642,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3C1,Staging/Grading
1633639,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3C2,Staging/Grading
1635031,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 3D,Staging/Grading
1634307,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4,Staging/Grading
1635535,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4A,Staging/Grading
1634152,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4A1,Staging/Grading
1634480,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4A2,Staging/Grading
1633922,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4B,Staging/Grading
1633270,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Stage 4C,Staging/Grading
1635656,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T0 Category,Staging/Grading
1634381,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1 Category,Staging/Grading
1633520,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1a Category,Staging/Grading
1634828,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1a1 Category,Staging/Grading
1634432,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1a2 Category,Staging/Grading
1633492,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1b Category,Staging/Grading
1634587,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1b1 Category,Staging/Grading
1634547,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1b2 Category,Staging/Grading
1635584,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1b3 Category,Staging/Grading
1634501,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1c Category,Staging/Grading
1635357,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1c1 Category,Staging/Grading
1634309,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1c2 Category,Staging/Grading
1635406,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1c3 Category,Staging/Grading
1633497,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1d Category,Staging/Grading
1633752,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T1mi Category,Staging/Grading
1633747,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2 Category,Staging/Grading
1633947,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2a Category,Staging/Grading
1634260,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2a1 Category,Staging/Grading
1635665,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2a2 Category,Staging/Grading
1635509,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2b Category,Staging/Grading
1633545,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2c Category,Staging/Grading
1634235,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T2d Category,Staging/Grading
1633877,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3 Category,Staging/Grading
1633563,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3a Category,Staging/Grading
1635837,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3b Category,Staging/Grading
1633540,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3c Category,Staging/Grading
1633790,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3d Category,Staging/Grading
1635057,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T3e Category,Staging/Grading
1635522,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4 Category,Staging/Grading
1634247,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4a Category,Staging/Grading
1634624,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4b Category,Staging/Grading
1635643,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4c Category,Staging/Grading
1634477,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4d Category,Staging/Grading
1633546,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical T4e Category,Staging/Grading
1635349,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Ta Category,Staging/Grading
1635857,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Tis Category,Staging/Grading
1634334,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Tis(DCIS) Category,Staging/Grading
1635484,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Tis(LAMN) Category,Staging/Grading
1634243,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical Tis(Paget) Category,Staging/Grading
1635299,AJCC/UICC 6th clinical,AJCC/UICC 6th clinical TX Category,Staging/Grading
1634647,AJCC/UICC 6th,AJCC/UICC 6th edition,Staging/Grading
1634887,AJCC/UICC 6th,AJCC/UICC 6th M0 Category,Staging/Grading
1635638,AJCC/UICC 6th,AJCC/UICC 6th M0(i+) Category,Staging/Grading
1635380,AJCC/UICC 6th,AJCC/UICC 6th M1 Category,Staging/Grading
1635019,AJCC/UICC 6th,AJCC/UICC 6th M1a Category,Staging/Grading
1635669,AJCC/UICC 6th,AJCC/UICC 6th M1b Category,Staging/Grading
1633309,AJCC/UICC 6th,AJCC/UICC 6th M1c Category,Staging/Grading
1635212,AJCC/UICC 6th,AJCC/UICC 6th M1d Category,Staging/Grading
1634549,AJCC/UICC 6th,AJCC/UICC 6th MX Category,Staging/Grading
1635023,AJCC/UICC 6th,AJCC/UICC 6th N0 Category,Staging/Grading
1633871,AJCC/UICC 6th,AJCC/UICC 6th N0(i+) Category,Staging/Grading
1634401,AJCC/UICC 6th,AJCC/UICC 6th N0(mol+) Category,Staging/Grading
1634703,AJCC/UICC 6th,AJCC/UICC 6th N0a Category,Staging/Grading
1633410,AJCC/UICC 6th,AJCC/UICC 6th N0b Category,Staging/Grading
1634448,AJCC/UICC 6th,AJCC/UICC 6th N1 Category,Staging/Grading
1634611,AJCC/UICC 6th,AJCC/UICC 6th N1a Category,Staging/Grading
1633347,AJCC/UICC 6th,AJCC/UICC 6th N1a(sn) Category,Staging/Grading
1633476,AJCC/UICC 6th,AJCC/UICC 6th N1b Category,Staging/Grading
1634508,AJCC/UICC 6th,AJCC/UICC 6th N1b1 Category,Staging/Grading
1633495,AJCC/UICC 6th,AJCC/UICC 6th N1b2 Category,Staging/Grading
1635002,AJCC/UICC 6th,AJCC/UICC 6th N1b3 Category,Staging/Grading
1635894,AJCC/UICC 6th,AJCC/UICC 6th N1b4 Category,Staging/Grading
1635820,AJCC/UICC 6th,AJCC/UICC 6th N1c Category,Staging/Grading
1634261,AJCC/UICC 6th,AJCC/UICC 6th N1mi Category,Staging/Grading
1635645,AJCC/UICC 6th,AJCC/UICC 6th N2 Category,Staging/Grading
1633400,AJCC/UICC 6th,AJCC/UICC 6th N2a Category,Staging/Grading
1634822,AJCC/UICC 6th,AJCC/UICC 6th N2b Category,Staging/Grading
1633437,AJCC/UICC 6th,AJCC/UICC 6th N2c Category,Staging/Grading
1635885,AJCC/UICC 6th,AJCC/UICC 6th N2mi Category,Staging/Grading
1634563,AJCC/UICC 6th,AJCC/UICC 6th N3 Category,Staging/Grading
1633670,AJCC/UICC 6th,AJCC/UICC 6th N3a Category,Staging/Grading
1635795,AJCC/UICC 6th,AJCC/UICC 6th N3b Category,Staging/Grading
1635737,AJCC/UICC 6th,AJCC/UICC 6th N3c Category,Staging/Grading
1633817,AJCC/UICC 6th,AJCC/UICC 6th N4 Category,Staging/Grading
1634163,AJCC/UICC 6th,AJCC/UICC 6th NX Category,Staging/Grading
1635345,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M0 Category,Staging/Grading
1635187,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M0(i+) Category,Staging/Grading
1633469,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M1 Category,Staging/Grading
1634637,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M1a Category,Staging/Grading
1635160,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M1b Category,Staging/Grading
1634424,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M1c Category,Staging/Grading
1635303,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological M1d Category,Staging/Grading
1634921,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological MX Category,Staging/Grading
1634212,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N0 Category,Staging/Grading
1635201,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N0(i+) Category,Staging/Grading
1633647,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N0(mol+) Category,Staging/Grading
1634823,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N0a Category,Staging/Grading
1634796,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N0b Category,Staging/Grading
1634562,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1 Category,Staging/Grading
1635196,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1a Category,Staging/Grading
1633755,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1a(sn) Category,Staging/Grading
1633513,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1b Category,Staging/Grading
1634033,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1b1 Category,Staging/Grading
1634399,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1b2 Category,Staging/Grading
1633620,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1b3 Category,Staging/Grading
1635296,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1b4 Category,Staging/Grading
1635064,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1c Category,Staging/Grading
1635000,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N1mi Category,Staging/Grading
1634541,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N2 Category,Staging/Grading
1633273,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N2a Category,Staging/Grading
1634773,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N2b Category,Staging/Grading
1635113,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N2c Category,Staging/Grading
1633661,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N2mi Category,Staging/Grading
1634504,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N3 Category,Staging/Grading
1634271,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N3a Category,Staging/Grading
1633500,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N3b Category,Staging/Grading
1635354,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N3c Category,Staging/Grading
1635433,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological N4 Category,Staging/Grading
1635823,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological NX Category,Staging/Grading
1634741,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 0,Staging/Grading
1633355,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 0a,Staging/Grading
1634686,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 0is,Staging/Grading
1635797,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1,Staging/Grading
1635884,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1A,Staging/Grading
1635839,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1A1,Staging/Grading
1635705,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1A2,Staging/Grading
1634234,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1A3,Staging/Grading
1633290,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1B,Staging/Grading
1635157,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1B1,Staging/Grading
1635183,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1B2,Staging/Grading
1634079,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1C,Staging/Grading
1634354,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1E,Staging/Grading
1635709,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 1s,Staging/Grading
1633751,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2,Staging/Grading
1634615,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2A,Staging/Grading
1633402,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2A1,Staging/Grading
1634379,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2A2,Staging/Grading
1634677,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2B,Staging/Grading
1633873,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2C,Staging/Grading
1635774,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 2E,Staging/Grading
1633499,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3,Staging/Grading
1635862,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3A,Staging/Grading
1633990,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3A1,Staging/Grading
1635715,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3A2,Staging/Grading
1633759,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3B,Staging/Grading
1635440,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3C,Staging/Grading
1634218,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3C1,Staging/Grading
1635485,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3C2,Staging/Grading
1634135,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 3D,Staging/Grading
1634208,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4,Staging/Grading
1634731,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4A,Staging/Grading
1635787,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4A1,Staging/Grading
1635053,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4A2,Staging/Grading
1635370,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4B,Staging/Grading
1635893,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Stage 4C,Staging/Grading
1633279,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T0 Category,Staging/Grading
1633445,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1 Category,Staging/Grading
1635059,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1a Category,Staging/Grading
1634047,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1a1 Category,Staging/Grading
1633848,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1a2 Category,Staging/Grading
1634578,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1b Category,Staging/Grading
1634961,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1b1 Category,Staging/Grading
1634012,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1b2 Category,Staging/Grading
1633412,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1b3 Category,Staging/Grading
1633962,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1c Category,Staging/Grading
1634057,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1c1 Category,Staging/Grading
1633340,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1c2 Category,Staging/Grading
1634076,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1c3 Category,Staging/Grading
1635078,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1d Category,Staging/Grading
1635803,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T1mi Category,Staging/Grading
1634792,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2 Category,Staging/Grading
1634221,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2a Category,Staging/Grading
1635680,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2a1 Category,Staging/Grading
1635326,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2a2 Category,Staging/Grading
1635876,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2b Category,Staging/Grading
1633999,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2c Category,Staging/Grading
1633692,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T2d Category,Staging/Grading
1635670,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3 Category,Staging/Grading
1635318,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3a Category,Staging/Grading
1634363,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3b Category,Staging/Grading
1634251,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3c Category,Staging/Grading
1635107,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3d Category,Staging/Grading
1635671,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T3e Category,Staging/Grading
1635311,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4 Category,Staging/Grading
1634101,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4a Category,Staging/Grading
1633900,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4b Category,Staging/Grading
1633326,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4c Category,Staging/Grading
1635615,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4d Category,Staging/Grading
1635294,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological T4e Category,Staging/Grading
1635723,AJCC/UICC 6th pathological,AJCC/UICC 6th pathological Ta Category,Staging/Grading
